chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,emotion
0.560787558555603,2175.452133540159,2643.7531255633053,5033.551870492788,0.12004582331730769,-647.833984375,73.9537124633789,2.4329326152801514,18.513586044311523,17.14471435546875,0.3312385082244873,7.793178081512451,-0.7118564248085022,-1.8828246593475342,5.249606609344482,0.5549666285514832,7.16964864730835,1.8480525016784668,1.8244706392288208,2.6040468215942383,0.17936952412128448,1.365899682044983,-1.0710967779159546,2.2716431617736816,1.7724666595458984,sad
0.4775278866291046,2564.985374599164,2417.3648827592824,4962.32666015625,0.20461989182692308,-621.0064697265625,79.57623291015625,-0.7611203789710999,17.7358341217041,7.998702526092529,0.6776498556137085,1.0271663665771484,-3.404379367828369,-0.3514880836009979,-2.299607515335083,-1.5564020872116089,6.117691516876221,-4.211918830871582,1.2060198783874512,2.8063836097717285,-0.24574679136276245,-1.00271737575531,-1.4220590591430664,2.1559269428253174,0.7319698929786682,calm
0.5187342166900635,2485.8318770032797,2439.444659688211,5112.148061899038,0.22884990985576922,-615.79638671875,76.24182891845703,-4.434103488922119,12.975467681884766,10.279062271118164,-3.1055705547332764,-0.11322947591543198,-2.525383472442627,-5.389438152313232,-1.8124363422393799,-2.733309507369995,0.1871226727962494,-1.9535486698150635,1.1952686309814453,-0.7409849762916565,0.5392313599586487,0.24225834012031555,-2.4901225566864014,2.111623764038086,2.1655325889587402,neutral
0.4655202329158783,2379.8474419101913,2526.826825336864,5007.380746694712,0.18265850360576924,-591.4187622070312,74.32184600830078,-3.563674211502075,16.381423950195312,12.795289993286133,-5.163636207580566,2.4045557975769043,-2.2881908416748047,-4.346310615539551,1.080763578414917,-2.4514126777648926,0.17329277098178864,-1.5890082120895386,-1.1356942653656006,-0.6934577822685242,0.005278954282402992,-1.5249457359313965,-3.1344797611236572,-0.09873903542757034,0.9325125217437744,sad
0.48347237706184387,2845.220321440168,2587.824520361384,5583.145470252404,0.1958984375,-391.3963317871094,41.2628288269043,-12.060489654541016,7.5627899169921875,1.6766817569732666,-10.58881664276123,-1.637134075164795,-4.104443073272705,-10.087377548217773,-2.743366241455078,-7.0326032638549805,-0.0576629638671875,-3.7337393760681152,-6.457394123077393,-4.281968593597412,-3.244541645050049,-6.811999320983887,-0.880188524723053,-2.1933295726776123,1.7089810371398926,angry
0.5590720176696777,2461.284453613745,2430.440054930632,5155.628568209135,0.19924879807692308,-593.3474731445312,78.4588623046875,-12.341558456420898,15.725717544555664,12.1001615524292,-5.550780296325684,-1.2705453634262085,-0.32362183928489685,-8.225359916687012,0.35431525111198425,0.7465578317642212,0.5660609602928162,-0.8391473889350891,1.1451257467269897,-0.5585196614265442,-0.2709372937679291,-0.6494431495666504,-3.6063780784606934,1.7197471857070923,0.896189272403717,happy
0.5405128002166748,2209.048672250276,2460.3307038949847,4779.460073617788,0.14267578125,-604.1762084960938,77.45002746582031,-0.8685396909713745,19.813899993896484,16.607257843017578,1.8200453519821167,2.4282047748565674,-2.234473705291748,-4.81709098815918,2.064615249633789,0.42660582065582275,2.137706995010376,1.6175698041915894,2.780433416366577,0.34417247772216797,-0.9965119361877441,1.367565631866455,-1.5175124406814575,2.683486223220825,-0.011403362266719341,surprised
0.4604276716709137,2400.3972546976747,2370.7482883100065,4761.488131009615,0.1703876201923077,-503.2358093261719,66.30948638916016,-8.454863548278809,13.730255126953125,8.689685821533203,-6.907904624938965,2.4620282649993896,0.670940101146698,-8.109376907348633,1.2188156843185425,-1.9539353847503662,0.5929409265518188,-2.643754243850708,-0.47885072231292725,0.6882142424583435,1.5045222043991089,-2.3028907775878906,-0.7131609320640564,-1.1832669973373413,0.23054562509059906,angry
0.47301480174064636,2553.2075564908346,2316.4696989127638,4917.438213641827,0.19205979567307693,-565.8277587890625,87.48332214355469,-18.46114730834961,11.138845443725586,9.051923751831055,-2.1800012588500977,-0.8893795013427734,-4.109450340270996,-6.052269458770752,1.1850515604019165,-0.45444172620773315,-0.13523729145526886,-4.016957759857178,-0.5178148746490479,3.1475577354431152,2.1389036178588867,-4.263706207275391,-0.8858916163444519,-1.81376314163208,-4.069297790527344,disgust
0.5448830723762512,2245.374989024107,2556.3299853997432,4859.381385216346,0.114208984375,-490.17138671875,53.20074462890625,-3.596040964126587,15.113106727600098,10.942912101745605,-2.3979153633117676,0.5817644596099854,1.0089709758758545,-5.539480209350586,2.8129684925079346,-2.2391788959503174,0.3515123724937439,2.2117836475372314,0.7637395262718201,2.0884342193603516,1.9813244342803955,-1.9182568788528442,1.5346895456314087,-0.5652559995651245,1.6303215026855469,fearful
0.48419204354286194,2331.644501559921,2436.775630477441,4941.621657151442,0.15918344350961539,-558.8924560546875,70.56107330322266,-7.4081220626831055,12.865103721618652,9.298656463623047,-1.9751150608062744,1.9302897453308105,-2.9484331607818604,-5.869808197021484,1.8520989418029785,-1.0954573154449463,-1.7982122898101807,-4.153526782989502,-0.49926134943962097,1.4334168434143066,1.3291414976119995,-1.3941211700439453,-3.6413586139678955,0.7441498637199402,-0.7935662865638733,surprised
0.5105740427970886,1867.028561864988,2168.2877985637124,3713.5665189302886,0.08185096153846154,-538.7528076171875,90.50223541259766,-5.932848930358887,14.761505126953125,14.886274337768555,0.28877609968185425,-1.136337161064148,-5.666594982147217,-5.1579084396362305,5.64390230178833,3.937553644180298,3.905947685241699,1.8840501308441162,2.9760448932647705,1.3818614482879639,4.795851230621338,1.6088188886642456,0.1482076793909073,4.146764755249023,3.7249441146850586,disgust
0.46651431918144226,2399.966643799332,2447.5398215605833,4952.388258713942,0.14994741586538463,-534.0820922851562,72.39045715332031,-5.228044033050537,18.499418258666992,16.15941047668457,-2.8661720752716064,-2.72676944732666,-3.4338693618774414,-8.46218490600586,0.4434716999530792,-3.2626211643218994,0.31475016474723816,-0.8646036386489868,0.3087337017059326,0.90389484167099,-1.3235466480255127,-2.6630022525787354,-5.232378005981445,0.30457085371017456,-0.37188029289245605,surprised
0.5470326542854309,2514.9697562996384,2546.038090979702,5352.740196814904,0.20462740384615385,-630.150390625,78.28179931640625,-2.634808301925659,16.732376098632812,9.893467903137207,-2.850639581680298,3.0105459690093994,0.8114837408065796,-3.8894922733306885,-1.1771522760391235,-0.8791082501411438,1.757273554801941,-0.7266533374786377,2.0641660690307617,0.9785535335540771,0.7586702108383179,0.22515363991260529,-1.553680181503296,1.9783705472946167,1.5224313735961914,neutral
0.5000267028808594,2400.9283831620123,2379.1276460534214,4941.7872971754805,0.20619741586538462,-573.3712768554688,76.50932312011719,-9.919173240661621,14.87751293182373,14.8024320602417,-3.4197804927825928,-3.173213481903076,-0.1957079917192459,-7.255458354949951,-2.6920902729034424,-1.4128955602645874,3.424168109893799,-1.1057580709457397,0.5109735727310181,2.253235340118408,0.3201678991317749,2.608076572418213,-0.3331548869609833,1.8730952739715576,-0.17747321724891663,happy
0.5029562711715698,3202.358649972075,2547.293898724102,5986.810208834135,0.23324068509615384,-448.7069091796875,45.64847183227539,-16.751697540283203,7.132399559020996,-2.178330659866333,-7.087926864624023,-1.2591801881790161,-2.1262075901031494,-9.90211296081543,-0.4541022777557373,-6.040186405181885,-3.3624038696289062,-2.198199510574341,-4.316810131072998,-2.7133545875549316,-2.0537078380584717,-6.276618957519531,-0.5107149481773376,-2.182987689971924,-0.9158228635787964,angry
